nSerialNumber,TimeStamp,sSymbol,nBestBuyOrderPrice,nBestBuyOrderQuantity,nBestSellOrderPrice,nBestSellOrderQuantity,nLastTradedPrice,nTotalTradedQuantity
13118,01-09-2017 13:47,XYZ Corporation,1204.1,1001,1204.4,69,1204.05,943547
13119,01-09-2017 13:47,XYZ Corporation,1204.1,1001,1204.4,69,1204.05,943547
13120,01-09-2017 13:47,XYZ Corporation,1204.1,1001,1204.4,69,1204.05,943547
13121,01-09-2017 13:47,XYZ Corporation,1204.1,1001,1204.4,68,1204.4,943548
13122,01-09-2017 13:47,XYZ Corporation,1204.1,1001,1204.4,68,1204.4,943548
13123,01-09-2017 13:47,XYZ Corporation,1204.1,1001,1204.4,68,1204.4,943548
13124,01-09-2017 13:47,XYZ Corporation,1204.35,30,1204.4,61,1204.1,943576
13125,01-09-2017 13:47,XYZ Corporation,1204.15,123,1204.4,360,1204.1,943678
13126,01-09-2017 13:47,XYZ Corporation,1204.15,121,1204.4,360,1204.15,943680
13127,01-09-2017 13:47,XYZ Corporation,1204.15,121,1204.4,358,1204.4,943682
13128,01-09-2017 13:47,XYZ Corporation,1204.15,121,1204.4,347,1204.4,943693
13129,01-09-2017 13:47,XYZ Corporation,1204.15,86,1204.4,245,1204.4,943830
13130,01-09-2017 13:47,XYZ Corporation,1204.1,902,1204.4,202,1204.4,943873
13131,01-09-2017 13:47,XYZ Corporation,1204.2,100,1204.4,195,1204.4,943880
13132,01-09-2017 13:47,XYZ Corporation,1204.2,126,1204.4,194,1204.4,943881
13133,01-09-2017 13:47,XYZ Corporation,1204.2,126,1204.35,34,1204.4,943882
13134,01-09-2017 13:47,XYZ Corporation,1204.2,127,1204.35,34,1204.4,943882
13135,01-09-2017 13:47,XYZ Corporation,1204.15,18,1204.35,9,1204.2,944017
13136,01-09-2017 13:47,XYZ Corporation,1204.1,41,1204.35,9,1204.1,944217
13137,01-09-2017 13:47,XYZ Corporation,1204,51,1204.35,9,1204.1,944258
13138,01-09-2017 13:47,XYZ Corporation,1204,51,1204.35,9,1204.1,944258
13139,01-09-2017 13:47,XYZ Corporation,1204,51,1204.3,11,1204.1,944258
13140,01-09-2017 13:47,XYZ Corporation,1204,51,1204.3,11,1204.1,944258
13141,01-09-2017 13:47,XYZ Corporation,1204,51,1204.3,11,1204.1,944258
13142,01-09-2017 13:47,XYZ Corporation,1204,51,1204.3,6,1204.3,944263
13143,01-09-2017 13:47,XYZ Corporation,1204,46,1204.3,6,1204,944268
13144,01-09-2017 13:47,XYZ Corporation,1204,35,1204.3,6,1204,944279
13145,01-09-2017 13:47,XYZ Corporation,1204,35,1204.3,6,1204,944279
13146,01-09-2017 13:47,XYZ Corporation,1203.45,43,1204,7,1204,944314
13147,01-09-2017 13:47,XYZ Corporation,1203.45,43,1204,7,1204,944314
13148,01-09-2017 13:47,XYZ Corporation,1203.45,43,1204,7,1204,944314
13149,01-09-2017 13:47,XYZ Corporation,1203.45,43,1204,7,1204,944314
13150,01-09-2017 13:47,XYZ Corporation,1203.5,26,1204,13,1204,944814
13151,01-09-2017 13:47,XYZ Corporation,1203.5,27,1204,13,1204,944814
13152,01-09-2017 13:47,XYZ Corporation,1203.5,27,1204,13,1204,944814
13153,01-09-2017 13:47,XYZ Corporation,1203.5,27,1204,63,1204,944814
13154,01-09-2017 13:47,XYZ Corporation,1203.95,12,1204,81,1204,944814
13155,01-09-2017 13:47,XYZ Corporation,1203.95,13,1204,81,1204,944814
13156,01-09-2017 13:47,XYZ Corporation,1203.5,1,1204,81,1203.95,944835
13157,01-09-2017 13:48,XYZ Corporation,1203.45,24,1204,81,1203.45,944848
13158,01-09-2017 13:48,XYZ Corporation,1203.45,24,1204,81,1203.45,944848
13159,01-09-2017 13:48,XYZ Corporation,1203.45,19,1204,81,1203.45,944853
13160,01-09-2017 13:48,XYZ Corporation,1203.45,19,1204,81,1203.45,944853
13161,01-09-2017 13:48,XYZ Corporation,1203.45,9,1204,81,1203.95,944893
13162,01-09-2017 13:48,XYZ Corporation,1203.45,32,1204,81,1203.45,944903
13163,01-09-2017 13:48,XYZ Corporation,1203.45,32,1204,81,1203.45,944903
13164,01-09-2017 13:48,XYZ Corporation,1203.45,32,1204,80,1204,944904
13165,01-09-2017 13:48,XYZ Corporation,1203.45,32,1204,330,1204,944904
13166,01-09-2017 13:48,XYZ Corporation,1203.45,32,1204,330,1204,944904
13167,01-09-2017 13:48,XYZ Corporation,1203.45,22,1204,325,1203.45,944919
13168,01-09-2017 13:48,XYZ Corporation,1203.45,22,1204,325,1203.45,944919
13169,01-09-2017 13:48,XYZ Corporation,1203.45,3,1204,324,1203.45,944940
13170,01-09-2017 13:48,XYZ Corporation,1203.45,3,1204,324,1203.45,944940
13171,01-09-2017 13:48,XYZ Corporation,1203.45,3,1204,324,1203.45,944940
13172,01-09-2017 13:48,XYZ Corporation,1203.45,26,1204,324,1203.45,944950
13173,01-09-2017 13:48,XYZ Corporation,1203.55,1,1204,324,1203.45,944950
13174,01-09-2017 13:48,XYZ Corporation,1203.55,2,1204,324,1203.45,944950
13175,01-09-2017 13:48,XYZ Corporation,1203.55,2,1204,324,1203.45,944950
13176,01-09-2017 13:48,XYZ Corporation,1203.55,2,1204,339,1204,945010
13177,01-09-2017 13:48,XYZ Corporation,1203.55,2,1204,339,1204,945010
13178,01-09-2017 13:48,XYZ Corporation,1203.6,42,1204,339,1204,945010
13179,01-09-2017 13:48,XYZ Corporation,1203.6,42,1204,275,1204,945010
13180,01-09-2017 13:48,XYZ Corporation,1203.6,42,1204,275,1204,945010
13181,01-09-2017 13:48,XYZ Corporation,1203.6,42,1204,275,1204,945010
13182,01-09-2017 13:48,XYZ Corporation,1203.55,81,1203.95,50,1203.6,945127
13183,01-09-2017 13:48,XYZ Corporation,1203.55,81,1203.95,50,1203.6,945127
13184,01-09-2017 13:48,XYZ Corporation,1203.55,67,1203.95,61,1203.55,945141
13185,01-09-2017 13:48,XYZ Corporation,1203.55,62,1203.95,61,1203.55,945146
13186,01-09-2017 13:48,XYZ Corporation,1203.55,62,1203.95,61,1203.55,945146
13187,01-09-2017 13:48,XYZ Corporation,1203.55,62,1203.95,61,1203.55,945146
13188,01-09-2017 13:48,XYZ Corporation,1203.55,62,1203.95,61,1203.55,945146
13189,01-09-2017 13:48,XYZ Corporation,1203.55,62,1203.95,61,1203.55,945146
13190,01-09-2017 13:48,XYZ Corporation,1203.55,57,1203.95,61,1203.55,945151
13191,01-09-2017 13:48,XYZ Corporation,1203.55,214,1203.95,61,1203.55,945151
13192,01-09-2017 13:48,XYZ Corporation,1203.55,196,1203.95,61,1203.55,945169
13193,01-09-2017 13:48,XYZ Corporation,1203.55,196,1203.95,61,1203.55,945169
13194,01-09-2017 13:48,XYZ Corporation,1203.55,196,1203.95,61,1203.55,945169
13195,01-09-2017 13:48,XYZ Corporation,1203.55,196,1203.95,61,1203.55,945169
13196,01-09-2017 13:48,XYZ Corporation,1203.55,34,1203.95,61,1203.55,945259
13197,01-09-2017 13:48,XYZ Corporation,1203.55,35,1204,279,1203.55,945259
13198,01-09-2017 13:48,XYZ Corporation,1203.55,35,1204,279,1203.55,945259
13199,01-09-2017 13:48,XYZ Corporation,1203.55,35,1204,276,1204,945262
13200,01-09-2017 13:49,XYZ Corporation,1203.55,18,1204,174,1204,945379
13201,01-09-2017 13:49,XYZ Corporation,1203.55,5,1204,179,1203.55,945392
13202,01-09-2017 13:49,XYZ Corporation,1203.55,5,1204,179,1203.55,945392
13203,01-09-2017 13:49,XYZ Corporation,1203.55,5,1204,179,1203.55,945392
13204,01-09-2017 13:49,XYZ Corporation,1203.55,5,1204,179,1203.55,945392
13205,01-09-2017 13:49,XYZ Corporation,1203.55,5,1204,178,1204,945393
13206,01-09-2017 13:49,XYZ Corporation,1203.55,5,1204,178,1204,945393
13207,01-09-2017 13:49,XYZ Corporation,1203.55,1,1204,178,1204,945393
13208,01-09-2017 13:49,XYZ Corporation,1203.5,90,1204,178,1203.5,945410
13209,01-09-2017 13:49,XYZ Corporation,1203.55,1,1204,178,1204,945393
13210,01-09-2017 13:49,XYZ Corporation,1203.5,90,1204,178,1203.5,945410
13211,01-09-2017 13:49,XYZ Corporation,1203.5,90,1204,178,1203.5,945410
13212,01-09-2017 13:49,XYZ Corporation,1203.5,60,1204,178,1203.5,945440
13213,01-09-2017 13:49,XYZ Corporation,1203.7,26,1204.4,41,1204,945618
13214,01-09-2017 13:49,XYZ Corporation,1203.75,26,1204.4,41,1204,945618
13215,01-09-2017 13:49,XYZ Corporation,1203.75,22,1204.45,61,1203.75,945623
13216,01-09-2017 13:49,XYZ Corporation,1203.75,22,1204.45,61,1203.75,945623
13217,01-09-2017 13:49,XYZ Corporation,1203.75,22,1204.45,61,1203.75,945623
13218,01-09-2017 13:49,XYZ Corporation,1203.8,26,1204.45,61,1203.75,945623
13219,01-09-2017 13:49,XYZ Corporation,1203.8,61,1204.45,61,1203.75,945623
13220,01-09-2017 13:49,XYZ Corporation,1203.85,123,1204.45,61,1203.75,945623
13221,01-09-2017 13:49,XYZ Corporation,1203.8,61,1204.45,61,1203.75,945623
13222,01-09-2017 13:49,XYZ Corporation,1203.8,43,1204.45,61,1203.8,945641
13223,01-09-2017 13:49,XYZ Corporation,1203.8,31,1204.45,61,1203.8,945654
13224,01-09-2017 13:49,XYZ Corporation,1203.8,32,1204,5,1203.8,945654
13225,01-09-2017 13:49,XYZ Corporation,1203.8,32,1204,5,1203.8,945654
13226,01-09-2017 13:49,XYZ Corporation,1203.8,32,1204,15,1203.8,945654
13227,01-09-2017 13:49,XYZ Corporation,1203.8,32,1204,15,1203.8,945654
13228,01-09-2017 13:49,XYZ Corporation,1203.8,32,1204,15,1203.8,945654
13229,01-09-2017 13:49,XYZ Corporation,1203.8,2,1204,15,1203.8,945684
13230,01-09-2017 13:49,XYZ Corporation,1203.8,34,1204,15,1203.75,945701
13231,01-09-2017 13:49,XYZ Corporation,1203.8,34,1204,15,1203.75,945701
13232,01-09-2017 13:49,XYZ Corporation,1204,35,1204.2,31,1204,945716
13233,01-09-2017 13:49,XYZ Corporation,1204,36,1204.2,31,1204,945716
13234,01-09-2017 13:49,XYZ Corporation,1204,36,1204.2,31,1204,945716
13235,01-09-2017 13:49,XYZ Corporation,1204,36,1204.2,31,1204,945716
13236,01-09-2017 13:49,XYZ Corporation,1204,6,1204.2,31,1204,945746
13237,01-09-2017 13:49,XYZ Corporation,1204,6,1204.45,38,1204.25,945796
13238,01-09-2017 13:49,XYZ Corporation,1204,3,1204.45,38,1204,945799
13239,01-09-2017 13:49,XYZ Corporation,1204,5,1204.4,26,1204,945949
13240,01-09-2017 13:49,XYZ Corporation,1204,147,1204.45,61,1204,945949
13241,01-09-2017 13:49,XYZ Corporation,1204,173,1204.45,34,1204,946024
13242,01-09-2017 13:49,XYZ Corporation,1204,147,1204.45,61,1204,945949
13243,01-09-2017 13:49,XYZ Corporation,1204,50,1204.5,141,1204,946434
13244,01-09-2017 13:50,XYZ Corporation,1204,33,1204.5,39,1204.5,946551
13245,01-09-2017 13:50,XYZ Corporation,1204,33,1204.5,39,1204.5,946551
13246,01-09-2017 13:50,XYZ Corporation,1204,144,1204.6,20,1204.6,946666
13247,01-09-2017 13:50,XYZ Corporation,1204,144,1204.6,20,1204.6,946666
13248,01-09-2017 13:50,XYZ Corporation,1204.1,22,1204.7,25,1204.7,946766
13249,01-09-2017 13:50,XYZ Corporation,1204.1,22,1204.75,1,1204.75,946816
13250,01-09-2017 13:50,XYZ Corporation,1204.5,10,1204.8,2,1204.9,946886
13251,01-09-2017 13:50,XYZ Corporation,1204.5,10,1204.9,3,1204.9,946986
13252,01-09-2017 13:50,XYZ Corporation,1204.5,11,1204.85,16,1204.85,947020
13253,01-09-2017 13:50,XYZ Corporation,1204.5,11,1204.85,14,1204.85,947022
13254,01-09-2017 13:50,XYZ Corporation,1204.5,11,1204.85,14,1204.85,947022
13255,01-09-2017 13:50,XYZ Corporation,1204.55,34,1204.85,8,1204.5,947128
13256,01-09-2017 13:50,XYZ Corporation,1204.4,123,1204.85,25,1204.55,947138
13257,01-09-2017 13:50,XYZ Corporation,1204.35,34,1204.85,25,1204.55,947138
13258,01-09-2017 13:50,XYZ Corporation,1204.35,35,1204.85,50,1204.85,947256
13259,01-09-2017 13:50,XYZ Corporation,1204.35,11,1204.85,50,1204.35,947281
13260,01-09-2017 13:50,XYZ Corporation,1204.35,11,1204.85,50,1204.35,947281
13261,01-09-2017 13:50,XYZ Corporation,1204.35,11,1204.85,50,1204.35,947281
13262,01-09-2017 13:50,XYZ Corporation,1204.35,11,1204.85,18,1204.85,947313
13263,01-09-2017 13:50,XYZ Corporation,1204.75,27,1204.85,11,1204.85,947320
13264,01-09-2017 13:50,XYZ Corporation,1204.75,27,1204.9,65,1204.9,947814
13265,01-09-2017 13:50,XYZ Corporation,1204.75,23,1204.9,40,1204.9,947844
13266,01-09-2017 13:50,XYZ Corporation,1204.75,1,1204.9,40,1204.9,947844
13267,01-09-2017 13:50,XYZ Corporation,1204.4,35,1204.9,36,1204.9,947858
13268,01-09-2017 13:50,XYZ Corporation,1204.4,22,1204.9,36,1204.4,947871
13269,01-09-2017 13:50,XYZ Corporation,1204.4,22,1204.9,36,1204.4,947871
13270,01-09-2017 13:50,XYZ Corporation,1204.4,1,1204.9,78,1204.9,947899
13271,01-09-2017 13:50,XYZ Corporation,1204.4,1,1204.7,97,1204.7,947902
13272,01-09-2017 13:50,XYZ Corporation,1205.05,23,1205.15,160,1205.05,961404
13273,01-09-2017 13:50,XYZ Corporation,1205.75,32,1206,226,1206,965393
13274,01-09-2017 13:50,XYZ Corporation,1205.75,33,1206,226,1206,965393
13275,01-09-2017 13:50,XYZ Corporation,1205.95,68,1206.45,466,1206.45,966402
13276,01-09-2017 13:50,XYZ Corporation,1206.15,42,1206.45,466,1206.45,966402
13277,01-09-2017 13:50,XYZ Corporation,1206.6,41,1207,1021,1207,967358
13278,01-09-2017 13:50,XYZ Corporation,1206.5,42,1207,752,1207,967608
13279,01-09-2017 13:50,XYZ Corporation,1206.5,42,1207,752,1206.95,967609
13280,01-09-2017 13:50,XYZ Corporation,1206.5,43,1207,752,1206.5,967654
13281,01-09-2017 13:50,XYZ Corporation,1206.5,43,1207,652,1206.5,967654
13282,01-09-2017 13:50,XYZ Corporation,1206.5,43,1207,662,1206.5,967654
13283,01-09-2017 13:50,XYZ Corporation,1206.5,43,1207,611,1207,967705
13284,01-09-2017 13:50,XYZ Corporation,1206.9,42,1207.5,110,1207.35,969730
13285,01-09-2017 13:50,XYZ Corporation,1206.55,26,1207.45,1,1207.45,970414
13286,01-09-2017 13:50,XYZ Corporation,1206.55,26,1207.55,100,1207.5,970420
13287,01-09-2017 13:50,XYZ Corporation,1206.55,26,1207.7,41,1207.55,970520
13288,01-09-2017 13:50,XYZ Corporation,1207.05,26,1207.75,2,1207.75,970563
13289,01-09-2017 13:50,XYZ Corporation,1207.1,26,1207.8,97,1207.8,970673
13290,01-09-2017 13:50,XYZ Corporation,1207.2,26,1207.8,87,1207.8,970683
13291,01-09-2017 13:50,XYZ Corporation,1207.7,10,1208,1536,1208,971112
13292,01-09-2017 13:50,XYZ Corporation,1207.4,150,1208,1507,1207.45,971157
13293,01-09-2017 13:50,XYZ Corporation,1207.45,34,1208,1507,1207.45,971157
13294,01-09-2017 13:51,XYZ Corporation,1207.5,41,1207.95,97,1207.95,971161
13295,01-09-2017 13:51,XYZ Corporation,1207.7,12,1207.95,117,1207.7,971164
13296,01-09-2017 13:51,XYZ Corporation,1207.45,25,1207.95,61,1207.95,971393
13297,01-09-2017 13:51,XYZ Corporation,1207.45,59,1207.7,100,1207.95,971426
13298,01-09-2017 13:51,XYZ Corporation,1207.55,24,1207.95,77,1207.55,971807
13299,01-09-2017 13:51,XYZ Corporation,1207.55,24,1207.95,73,1207.95,971881
13300,01-09-2017 13:51,XYZ Corporation,1207.5,69,1207.95,62,1207.95,972167
13301,01-09-2017 13:51,XYZ Corporation,1207.5,41,1207.95,77,1207.95,972324
13302,01-09-2017 13:51,XYZ Corporation,1207.5,41,1207.95,77,1207.95,972324
13303,01-09-2017 13:51,XYZ Corporation,1207.55,34,1207.7,10,1207.4,972591
13304,01-09-2017 13:51,XYZ Corporation,1207,1099,1207.55,41,1207.55,972696
13305,01-09-2017 13:51,XYZ Corporation,1207,1099,1207.55,41,1207.55,972696
13306,01-09-2017 13:51,XYZ Corporation,1207.05,26,1207.9,10,1207.9,973116
13307,01-09-2017 13:51,XYZ Corporation,1207.05,26,1207.9,44,1207.75,973122
13308,01-09-2017 13:51,XYZ Corporation,1207.05,26,1207.7,50,1207.75,973122
13309,01-09-2017 13:51,XYZ Corporation,1207.7,3,1207.9,7,1207.9,973213
13310,01-09-2017 13:51,XYZ Corporation,1207.7,3,1207.9,1,1207.9,973219
13311,01-09-2017 13:51,XYZ Corporation,1207.7,3,1207.9,10,1207.9,973220
13312,01-09-2017 13:51,XYZ Corporation,1207.25,26,1207.9,5,1207.2,973260
13313,01-09-2017 13:51,XYZ Corporation,1207.2,61,1207.9,1,1207.9,973314
13314,01-09-2017 13:51,XYZ Corporation,1207.2,27,1207.9,1,1207.9,973314
13315,01-09-2017 13:51,XYZ Corporation,1207.3,42,1207.7,48,1207.7,973392
13316,01-09-2017 13:51,XYZ Corporation,1207.3,1,1207.9,26,1207.95,973512
13317,01-09-2017 13:51,XYZ Corporation,1207.3,1,1207.9,26,1207.95,973512
13318,01-09-2017 13:51,XYZ Corporation,1207.15,96,1207.95,69,1207.15,973737
13319,01-09-2017 13:51,XYZ Corporation,1207.1,26,1207.9,25,1207.85,974738
13320,01-09-2017 13:51,XYZ Corporation,1207.1,26,1207.9,25,1207.85,974738
13321,01-09-2017 13:51,XYZ Corporation,1207.2,9,1207.9,226,1207.2,974856
13322,01-09-2017 13:51,XYZ Corporation,1207.3,85,1207.85,20,1207.3,975507
13323,01-09-2017 13:51,XYZ Corporation,1207.3,85,1207.85,20,1207.3,975507
13324,01-09-2017 13:51,XYZ Corporation,1207.35,41,1208,1098,1208,975767
13325,01-09-2017 13:51,XYZ Corporation,1207.35,41,1208,1043,1208,975828
13326,01-09-2017 13:51,XYZ Corporation,1207.35,75,1208,1033,1208,975838
13327,01-09-2017 13:51,XYZ Corporation,1207.95,1,1208,980,1207.95,975896
13328,01-09-2017 13:51,XYZ Corporation,1208.05,10,1208.7,45,1208.65,977971
13329,01-09-2017 13:51,XYZ Corporation,1208.05,10,1208.7,45,1208.65,977971
13330,01-09-2017 13:51,XYZ Corporation,1208,611,1208.65,19,1208.65,978006
13331,01-09-2017 13:51,XYZ Corporation,1208,261,1208.65,26,1208.6,978597
13332,01-09-2017 13:51,XYZ Corporation,1208.05,34,1208.7,10,1208.65,978607
13333,01-09-2017 13:51,XYZ Corporation,1208.75,5,1208.9,27,1208.9,979332
13334,01-09-2017 13:51,XYZ Corporation,1208.75,20,1208.9,16,1208.9,979343
13335,01-09-2017 13:51,XYZ Corporation,1208.75,20,1208.9,16,1208.9,979343
13336,01-09-2017 13:51,XYZ Corporation,1208.85,1,1208.9,51,1208.9,979477
13337,01-09-2017 13:51,XYZ Corporation,1208.95,15,1209,2271,1209,993488
13338,01-09-2017 13:51,XYZ Corporation,1208.95,15,1209,2270,1209,993489
13339,01-09-2017 13:51,XYZ Corporation,1209.45,379,1209.6,72,1209.6,997266
13340,01-09-2017 13:51,XYZ Corporation,1209.95,264,1210,7540,1210,999821
13341,01-09-2017 13:51,XYZ Corporation,1209.95,111,1210,3550,1210,1004097
13342,01-09-2017 13:51,XYZ Corporation,1209.35,220,1209.95,56,1209.95,1007281
13343,01-09-2017 13:51,XYZ Corporation,1209.25,220,1209.9,50,1209.95,1007281
13344,01-09-2017 13:51,XYZ Corporation,1209.5,1,1209.9,32,1209.9,1007316
13345,01-09-2017 13:51,XYZ Corporation,1209.9,1,1209.95,98,1209.95,1007919
13346,01-09-2017 13:51,XYZ Corporation,1209.5,1,1209.95,97,1209.9,1007921
13347,01-09-2017 13:51,XYZ Corporation,1209.85,356,1209.9,40,1209.7,1007955
13348,01-09-2017 13:51,XYZ Corporation,1209.85,1,1210,469,1210,1008035
13349,01-09-2017 13:51,XYZ Corporation,1209.85,1,1210,557,1210,1008035
13350,01-09-2017 13:52,XYZ Corporation,1209.95,1,1210,135,1210,1009971
13351,01-09-2017 13:52,XYZ Corporation,1210,217,1210.05,21,1210,1010127
13352,01-09-2017 13:52,XYZ Corporation,1210.2,15,1210.3,36,1210.3,1010342
13353,01-09-2017 13:52,XYZ Corporation,1209.95,2,1210.7,25,1210.7,1012753
13354,01-09-2017 13:52,XYZ Corporation,1210.6,1,1210.8,138,1210.6,1012788
13355,01-09-2017 13:52,XYZ Corporation,1210.25,1,1210.7,88,1210.6,1012789
13356,01-09-2017 13:52,XYZ Corporation,1210.55,1,1210.75,40,1210.05,1012897
13357,01-09-2017 13:52,XYZ Corporation,1210.5,1,1210.7,33,1210.5,1012931
13358,01-09-2017 13:52,XYZ Corporation,1210,266,1210.6,29,1210,1013038
13359,01-09-2017 13:52,XYZ Corporation,1210.05,1,1210.35,88,1210.4,1013404
13360,01-09-2017 13:52,XYZ Corporation,1210.05,2,1210.4,129,1210.4,1013554
13361,01-09-2017 13:52,XYZ Corporation,1210.05,2,1210.4,129,1210.4,1013554
13362,01-09-2017 13:52,XYZ Corporation,1210,565,1210.05,94,1210.05,1013802
13363,01-09-2017 13:52,XYZ Corporation,1210,540,1210.05,124,1210,1013827
13364,01-09-2017 13:52,XYZ Corporation,1210,541,1210.05,123,1210.05,1013828
13365,01-09-2017 13:52,XYZ Corporation,1210.05,6,1210.6,200,1210.55,1014229
13366,01-09-2017 13:52,XYZ Corporation,1210.45,1,1210.7,174,1210.45,1014453
13367,01-09-2017 13:52,XYZ Corporation,1210.45,1,1210.7,174,1210.45,1014453
13368,01-09-2017 13:52,XYZ Corporation,1210.5,1,1210.7,224,1210.5,1014472
13369,01-09-2017 13:52,XYZ Corporation,1210,46,1210.6,52,1210.6,1014932
13370,01-09-2017 13:52,XYZ Corporation,1210,46,1210.6,91,1210.55,1014938
13371,01-09-2017 13:52,XYZ Corporation,1209.65,1,1209.8,35,1209.8,1016638
13372,01-09-2017 13:52,XYZ Corporation,1209.5,1,1209.75,41,1209.65,1016645
13373,01-09-2017 13:52,XYZ Corporation,1209.5,1,1209.65,8,1209.65,1016645
13374,01-09-2017 13:52,XYZ Corporation,1209,1,1209.1,2,1209.1,1016660
13375,01-09-2017 13:52,XYZ Corporation,1209.05,41,1209.7,92,1209.7,1016766
13376,01-09-2017 13:52,XYZ Corporation,1209,1,1209.4,97,1209.6,1016778
13377,01-09-2017 13:52,XYZ Corporation,1208.8,41,1209.4,51,1209.35,1017045
13378,01-09-2017 13:52,XYZ Corporation,1208.65,26,1209.35,20,1209.35,1017196
13379,01-09-2017 13:52,XYZ Corporation,1209,1,1209.4,47,1209.35,1017202
13380,01-09-2017 13:52,XYZ Corporation,1209,1,1209.4,47,1209.35,1017202
13381,01-09-2017 13:52,XYZ Corporation,1209,200,1209.35,41,1209.1,1017225
13382,01-09-2017 13:52,XYZ Corporation,1208,264,1208.3,391,1208,1017722
13383,01-09-2017 13:52,XYZ Corporation,1208,15,1208.8,26,1208.7,1018285
13384,01-09-2017 13:52,XYZ Corporation,1207.8,2,1208,35,1207.8,1018366
13385,01-09-2017 13:52,XYZ Corporation,1208,602,1208.05,2,1208,1018401
13386,01-09-2017 13:52,XYZ Corporation,1208,602,1208.05,2,1208,1018401
13387,01-09-2017 13:52,XYZ Corporation,1208,1002,1208.05,2,1208,1018401
13388,01-09-2017 13:52,XYZ Corporation,1208,1051,1208.05,2,1208.05,1018413
13389,01-09-2017 13:52,XYZ Corporation,1208.05,7,1208.6,26,1208.05,1018426
13390,01-09-2017 13:52,XYZ Corporation,1208.05,7,1208.6,26,1208.05,1018426
13391,01-09-2017 13:52,XYZ Corporation,1208.05,7,1208.65,3,1208.6,1018432
13392,01-09-2017 13:52,XYZ Corporation,1208.05,7,1208.65,3,1208.6,1018438
13393,01-09-2017 13:52,XYZ Corporation,1208.05,7,1208.65,3,1208.6,1018438
13394,01-09-2017 13:52,XYZ Corporation,1208,1528,1208.6,26,1208,1018687
13395,01-09-2017 13:52,XYZ Corporation,1208,1528,1208.45,41,1208.4,1018693
13396,01-09-2017 13:52,XYZ Corporation,1208,1528,1208.45,41,1208.4,1018693
13397,01-09-2017 13:52,XYZ Corporation,1208,621,1208.4,49,1208.4,1019282
13398,01-09-2017 13:52,XYZ Corporation,1208,576,1208.4,49,1208,1019327
13399,01-09-2017 13:52,XYZ Corporation,1208.05,30,1208.5,52,1208.4,1019513
13400,01-09-2017 13:52,XYZ Corporation,1208.05,30,1208.3,50,1208.35,1019619
13401,01-09-2017 13:52,XYZ Corporation,1208.05,30,1208.3,50,1208.35,1019619
13402,01-09-2017 13:53,XYZ Corporation,1207.5,1,1207.9,26,1208,1020431
13403,01-09-2017 13:53,XYZ Corporation,1207.1,30,1207.65,37,1207.55,1020447
13404,01-09-2017 13:53,XYZ Corporation,1207.1,30,1207.65,37,1207.55,1020447
13405,01-09-2017 13:53,XYZ Corporation,1207.55,6,1207.9,61,1207.8,1020846
13406,01-09-2017 13:53,XYZ Corporation,1207.55,6,1207.9,9,1207.9,1020898
13407,01-09-2017 13:53,XYZ Corporation,1207.55,6,1207.9,9,1207.9,1020898
13408,01-09-2017 13:53,XYZ Corporation,1207.55,6,1207.9,20,1207.9,1020914
13409,01-09-2017 13:53,XYZ Corporation,1207.85,6,1208,55,1207.9,1020914
13410,01-09-2017 13:53,XYZ Corporation,1207.85,6,1208,55,1207.9,1020914
13411,01-09-2017 13:53,XYZ Corporation,1207.55,6,1208,45,1208,1020930
13412,01-09-2017 13:53,XYZ Corporation,1207.55,6,1208.25,23,1208.25,1021186
13413,01-09-2017 13:53,XYZ Corporation,1208,80,1208.3,200,1208.25,1021186
13414,01-09-2017 13:53,XYZ Corporation,1208,81,1208.3,200,1208,1021191
13415,01-09-2017 13:53,XYZ Corporation,1208,81,1208.6,41,1208,1021191
13416,01-09-2017 13:53,XYZ Corporation,1207.55,6,1207.9,909,1207.9,1021282
13417,01-09-2017 13:53,XYZ Corporation,1207.55,6,1207.9,909,1207.9,1021282
