Id,LotFrontage,LotArea,Street,LotShape,LotConfig,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,RoofStyle,BsmtQual,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,OpenPorchSF,SalePrice
1242,83,9849,Pave,Reg,Inside,Gtl,Somerst,7,6,2007,Hip,Gd,1689,SBrkr,1689,0,1689,2,3,1,7,0,954,56,248328
1243,85,10625,Pave,Reg,Inside,Gtl,NWAmes,7,6,1974,Gable,Gd,1053,SBrkr,1173,0,1173,2,3,1,6,2,528,120,170000
1244,107,13891,Pave,Reg,Inside,Gtl,NridgHt,10,5,2006,Gable,Ex,2076,SBrkr,2076,0,2076,2,2,1,7,1,850,229,465000
1245,NA,11435,Pave,IR1,Corner,Mod,Crawfor,8,7,1929,Gable,Gd,792,SBrkr,792,725,1517,1,3,1,7,2,400,0,230000
1246,78,12090,Pave,Reg,Inside,Gtl,NWAmes,6,7,1984,Hip,Gd,585,SBrkr,1140,728,1868,3,3,1,7,1,477,112,178000
1247,65,8125,Pave,Reg,Inside,Gtl,Somerst,7,5,2005,Gable,Gd,756,SBrkr,756,797,1553,2,3,1,6,0,615,45,186500
1248,NA,12328,Pave,IR1,Inside,Gtl,Mitchel,6,5,1976,Gable,TA,1012,SBrkr,1034,0,1034,1,3,1,6,0,888,0,169900
1249,60,9600,Pave,Reg,Inside,Gtl,OldTown,6,5,1917,Gable,Gd,735,SBrkr,1134,924,2058,1,3,1,8,1,396,0,129500
1250,60,7200,Pave,Reg,Inside,Gtl,NAmes,5,7,1950,Gable,TA,876,SBrkr,988,0,988,1,3,1,6,0,276,80,119000
1251,93,11160,Pave,Reg,Corner,Gtl,NAmes,7,5,1968,Hip,TA,2110,SBrkr,2110,0,2110,2,3,1,8,2,522,0,244000
1252,NA,3136,Pave,IR1,Corner,Gtl,NridgHt,7,5,2003,Gable,Gd,1405,SBrkr,1405,0,1405,2,2,1,6,1,478,36,171750
1253,62,9858,Pave,Reg,Inside,Gtl,Mitchel,5,6,1968,Gable,TA,864,SBrkr,874,0,874,1,3,1,5,0,288,0,130000
1254,NA,17542,Pave,IR1,Inside,Gtl,Veenker,7,7,1974,Gable,TA,1192,SBrkr,1516,651,2167,2,3,1,9,2,518,47,294000
1255,60,6931,Pave,Reg,Inside,Gtl,Edwards,7,5,2003,Gable,Gd,746,SBrkr,760,896,1656,2,3,1,7,1,397,128,165400
1256,52,6240,Pave,Reg,Inside,Gtl,BrkSide,6,6,1931,Gable,TA,884,FuseA,959,408,1367,1,3,1,6,1,560,0,127500
1257,91,14303,Pave,IR1,Corner,Gtl,NoRidge,8,5,1994,Hip,Gd,1986,SBrkr,1987,0,1987,2,2,1,7,1,691,36,301500
1258,56,4060,Pave,Reg,Corner,Gtl,Edwards,5,8,1922,Gable,Fa,864,SBrkr,864,0,864,1,2,1,4,0,0,96,99900
1259,59,9587,Pave,IR1,Inside,Gtl,Gilbert,7,5,2005,Gable,Gd,856,SBrkr,1166,0,1166,2,2,1,5,0,400,0,190000
1260,65,9750,Pave,Reg,FR2,Gtl,NAmes,6,8,1969,Gable,Gd,1054,SBrkr,1054,0,1054,1,3,1,6,0,460,0,151000
1261,NA,24682,Pave,IR3,CulDSac,Gtl,Gilbert,6,5,1999,Gable,Gd,841,SBrkr,892,783,1675,2,3,1,7,1,502,103,181000
1262,80,9600,Pave,Reg,Inside,Gtl,NAmes,5,6,1956,Hip,TA,1050,SBrkr,1050,0,1050,1,2,1,5,0,338,0,128900
1263,NA,11250,Pave,Reg,Inside,Gtl,ClearCr,4,5,1957,Gable,TA,1104,FuseA,1104,684,1788,1,5,1,8,2,304,0,161500
1264,60,13515,Pave,Reg,Inside,Gtl,BrkSide,6,6,1919,Gambrel,TA,764,FuseA,1060,764,1824,1,3,1,8,1,520,0,180500
1265,34,4060,Pave,Reg,Inside,Gtl,NAmes,6,5,1998,Gable,Gd,1405,SBrkr,1337,0,1337,2,2,1,5,0,511,68,181000
1266,35,3735,Pave,Reg,FR3,Gtl,Somerst,7,5,1999,Hip,Gd,691,SBrkr,713,739,1452,2,3,1,6,0,506,34,183900
1267,60,10120,Pave,IR1,Inside,Gtl,OldTown,7,4,1910,Hip,TA,925,FuseF,964,925,1889,1,4,2,9,1,308,0,122000
1268,89,13214,Pave,IR1,Inside,Gtl,Timber,9,5,2008,Hip,Ex,2002,SBrkr,2018,0,2018,2,3,1,10,1,746,76,378500
1269,NA,14100,Pave,IR1,Inside,Mod,Crawfor,8,9,1935,Gable,TA,728,SBrkr,1968,1479,3447,3,4,1,11,2,1014,12,381000
1270,78,11344,Pave,Reg,Inside,Gtl,NAmes,5,5,1958,Gable,TA,874,FuseA,874,650,1524,1,3,1,7,0,315,0,144000
1271,NA,23595,Pave,Reg,Inside,Sev,ClearCr,7,6,1979,Shed,Gd,1332,SBrkr,1332,192,1524,0,0,1,4,1,586,0,260000
1272,NA,9156,Pave,IR1,Inside,Gtl,NWAmes,6,7,1968,Hip,TA,1489,SBrkr,1489,0,1489,2,3,1,7,1,462,0,185750
1273,NA,13526,Pave,IR1,CulDSac,Gtl,Sawyer,5,6,1965,Hip,TA,935,SBrkr,935,0,935,1,3,1,5,0,288,0,137000
1274,124,11512,Pave,IR1,Corner,Gtl,Edwards,6,7,1959,Gable,TA,1019,SBrkr,1357,0,1357,1,2,1,5,1,312,0,177000
1275,53,5362,Pave,Reg,Corner,Gtl,Crawfor,5,6,1910,Gable,TA,661,SBrkr,661,589,1250,2,3,1,8,1,552,0,139000
1276,95,11345,Pave,Reg,Corner,Gtl,NAmes,5,5,1948,Gable,TA,928,FuseA,928,992,1920,2,4,2,10,0,400,0,137000
1277,NA,12936,Pave,IR1,CulDSac,Gtl,NWAmes,6,6,1972,Gable,TA,723,SBrkr,735,660,1395,1,3,1,6,1,497,116,162000
1278,NA,17871,Pave,IR1,CulDSac,Gtl,NWAmes,6,5,1967,Gable,Gd,1680,SBrkr,1724,0,1724,1,3,1,7,1,480,0,197900
1279,75,9473,Pave,Reg,Inside,Gtl,CollgCr,8,5,2002,Gable,Gd,1128,SBrkr,1128,903,2031,2,3,1,7,1,577,211,237000
1280,60,7500,Pave,Reg,Inside,Gtl,IDOTRR,4,4,1920,Gable,TA,698,FuseA,698,430,1128,1,2,1,6,0,528,0,68400
1281,67,9808,Pave,IR1,Inside,Gtl,CollgCr,7,5,2002,Gable,Gd,1573,SBrkr,1573,0,1573,2,3,1,6,0,544,72,227000
1282,50,8049,Pave,IR1,CulDSac,Gtl,Timber,7,5,1990,Hip,Gd,1309,SBrkr,1339,0,1339,2,2,1,6,1,484,58,180000
1283,61,8800,Pave,IR1,Inside,Gtl,CollgCr,5,7,1977,Gable,Gd,1040,SBrkr,1040,0,1040,2,3,1,5,0,484,0,150500
1284,94,9400,Pave,Reg,Corner,Gtl,Mitchel,6,5,1971,Mansard,TA,912,SBrkr,912,912,1824,2,4,2,8,0,0,0,139000
1285,50,9638,Pave,Reg,Inside,Gtl,SWISU,6,7,1919,Gable,TA,804,SBrkr,1699,748,2447,2,4,1,10,1,336,0,169000
1286,50,6000,Pave,Reg,Inside,Gtl,BrkSide,6,6,1939,Gable,TA,780,FuseF,825,587,1412,1,4,1,6,1,280,0,132500
1287,NA,9790,Pave,Reg,Inside,Gtl,NWAmes,6,5,1963,Hip,TA,1328,SBrkr,1328,0,1328,1,3,1,6,2,528,26,143000
1288,NA,36500,Pave,IR1,Inside,Mod,ClearCr,5,5,1964,Gable,TA,1624,SBrkr,1582,0,1582,2,4,1,7,0,390,198,190000
1289,40,5664,Pave,IR1,Inside,Gtl,StoneBr,8,5,2000,Gable,Gd,1501,SBrkr,1659,0,1659,2,2,1,5,1,499,59,278000
1290,86,11065,Pave,IR1,Inside,Gtl,NridgHt,8,5,2006,Gable,Gd,1085,SBrkr,1120,850,1970,2,3,1,8,1,753,74,281000
1291,NA,14112,Pave,IR1,Corner,Gtl,NAmes,5,7,1964,Hip,TA,1152,SBrkr,1152,0,1152,1,3,1,6,1,484,0,180500
1292,21,1680,Pave,Reg,Inside,Gtl,BrDale,5,7,1972,Gable,TA,630,SBrkr,630,672,1302,2,3,1,6,0,264,0,119500
1293,60,6600,Pave,Reg,Corner,Gtl,OldTown,5,4,1892,Gable,TA,994,SBrkr,1378,994,2372,2,4,2,11,0,432,287,107500
1294,78,10140,Pave,Reg,Inside,Gtl,NWAmes,7,5,1976,Gable,Gd,832,SBrkr,832,832,1664,2,4,1,8,1,528,28,162900
1295,60,8172,Pave,Reg,Inside,Gtl,Edwards,5,7,1955,Hip,TA,864,SBrkr,864,0,864,1,2,1,5,0,572,0,115000
1296,70,8400,Pave,Reg,Inside,Gtl,NAmes,5,5,1968,Hip,TA,1052,SBrkr,1052,0,1052,1,3,1,5,0,288,0,138500
1297,80,8700,Pave,Reg,Inside,Gtl,NAmes,5,6,1963,Hip,TA,1120,SBrkr,1128,0,1128,2,3,1,6,0,525,20,155000
1298,35,3675,Pave,Reg,Inside,Gtl,Edwards,6,5,2005,Gable,Gd,547,SBrkr,1072,0,1072,2,2,1,5,0,525,44,140000
1299,313,63887,Pave,IR3,Corner,Gtl,Edwards,10,5,2008,Hip,Ex,6110,SBrkr,4692,950,5642,2,3,1,12,3,1418,292,160000
1300,75,7500,Pave,Reg,Inside,Gtl,NAmes,5,7,1959,Hip,TA,1246,SBrkr,1246,0,1246,1,3,1,6,0,305,0,154000
1301,NA,10762,Pave,IR1,CulDSac,Gtl,Gilbert,7,5,1999,Gable,Gd,978,SBrkr,1005,978,1983,2,3,1,9,1,490,0,225000
1302,NA,7500,Pave,IR1,Inside,Gtl,Crawfor,6,7,1942,Gable,TA,771,SBrkr,753,741,1494,1,3,1,7,2,213,0,177500
1303,92,10120,Pave,Reg,Inside,Gtl,NoRidge,8,5,1994,Hip,Gd,1165,SBrkr,1203,1323,2526,2,4,1,8,1,844,78,290000
1304,73,8688,Pave,Reg,Inside,Gtl,Somerst,7,5,2005,Gable,Gd,1616,SBrkr,1616,0,1616,2,3,1,7,0,834,59,232000
1305,32,3363,Pave,Reg,Inside,Gtl,Edwards,7,5,2004,Gable,Gd,976,SBrkr,976,732,1708,2,3,1,7,0,380,40,130000
1306,108,13173,Pave,IR1,Corner,Gtl,NridgHt,9,5,2006,Hip,Ex,1652,SBrkr,1652,0,1652,2,2,1,6,2,840,102,325000
1307,48,6955,Pave,IR1,Inside,Gtl,NridgHt,7,5,2005,Gable,Gd,1368,SBrkr,1368,0,1368,2,2,1,6,1,474,35,202500
1308,60,8072,Pave,Reg,Inside,Gtl,CollgCr,5,5,1994,Gable,Gd,990,SBrkr,990,0,990,1,3,1,5,0,480,64,138000
1309,100,12000,Pave,Reg,Inside,Gtl,OldTown,5,7,1948,Gable,TA,924,SBrkr,1122,0,1122,1,2,1,6,0,528,36,147000
1310,NA,7153,Pave,Reg,Inside,Gtl,SawyerW,6,5,1991,Gable,Gd,1278,SBrkr,1294,0,1294,2,3,1,6,0,496,51,179200
1311,100,17500,Pave,Reg,Inside,Gtl,Crawfor,7,8,1959,Gable,Gd,1902,SBrkr,1902,0,1902,2,3,1,7,2,567,207,335000
1312,68,8814,Pave,Reg,Inside,Gtl,CollgCr,7,5,2005,Gable,Gd,1274,SBrkr,1274,0,1274,2,3,1,6,0,508,98,203000
1313,NA,9572,Pave,IR1,Inside,Gtl,NoRidge,8,5,1990,Gable,Ex,1453,SBrkr,1453,1357,2810,2,4,1,9,1,750,0,302000
1314,108,14774,Pave,IR1,Corner,Gtl,NoRidge,9,5,1999,Gable,Gd,1393,SBrkr,1422,1177,2599,2,4,1,10,1,779,30,333168
1315,60,8190,Pave,Reg,Inside,Gtl,Edwards,4,6,1954,Hip,TA,948,SBrkr,948,0,948,1,3,1,5,1,280,36,119000
1316,85,11075,Pave,Reg,Inside,Gtl,NAmes,6,5,1969,Gable,Fa,952,SBrkr,1092,1020,2112,2,4,1,9,2,576,0,206900
1317,61,10226,Pave,IR1,Inside,Gtl,CollgCr,8,5,2008,Gable,Ex,1622,SBrkr,1630,0,1630,2,3,1,8,1,860,42,295493
1318,47,4230,Pave,Reg,Corner,Gtl,Somerst,7,5,2006,Gable,Ex,1352,SBrkr,1352,0,1352,2,2,1,5,1,466,241,208900
1319,NA,14781,Pave,IR2,CulDSac,Gtl,CollgCr,8,5,2001,Hip,Gd,1753,SBrkr,1787,0,1787,2,3,1,7,1,748,150,275000
1320,75,10215,Pave,Reg,Inside,Gtl,Edwards,4,5,1954,Hip,TA,864,SBrkr,948,0,948,1,3,1,5,0,248,0,111000
1321,70,8400,Pave,Reg,Inside,Gtl,NAmes,6,3,1957,Hip,TA,1478,SBrkr,1478,0,1478,1,3,1,6,2,442,0,156500
1322,NA,6627,Pave,IR1,Corner,Gtl,BrkSide,3,6,1949,Hip,NA,0,SBrkr,720,0,720,1,2,1,4,0,287,0,72500
1323,107,10186,Pave,IR1,Inside,Gtl,NoRidge,7,5,1992,Gable,Gd,750,SBrkr,1061,862,1923,2,3,1,8,1,564,39,190000
1324,50,5330,Pave,Reg,Inside,Gtl,BrkSide,4,7,1940,Hip,TA,420,SBrkr,708,0,708,1,2,1,5,0,0,0,82500
1325,75,9986,Pave,Reg,Inside,Gtl,Somerst,8,5,2006,Gable,Ex,1795,SBrkr,1795,0,1795,2,2,1,7,1,895,49,147000
1326,40,3636,Pave,Reg,Inside,Gtl,IDOTRR,4,4,1922,Gable,TA,796,SBrkr,796,0,796,1,2,1,5,0,0,0,55000
1327,70,4270,Pave,Reg,Inside,Mod,Edwards,3,6,1931,Gable,TA,544,SBrkr,774,0,774,1,3,1,6,0,0,0,79000
1328,60,6600,Pave,Reg,Inside,Gtl,Mitchel,5,9,1982,Gable,TA,816,SBrkr,816,0,816,1,3,1,5,1,264,0,130500
1329,60,10440,Pave,Reg,Corner,Gtl,OldTown,6,7,1920,Gable,Gd,1510,SBrkr,1584,1208,2792,2,5,1,8,2,520,547,256000
1330,63,9084,Pave,IR1,Inside,Gtl,Gilbert,7,5,1998,Hip,Gd,935,SBrkr,955,677,1632,2,3,1,8,1,462,28,176500
1331,85,10000,Pave,Reg,Inside,Gtl,Somerst,8,5,2006,Hip,Gd,1588,SBrkr,1588,0,1588,2,3,1,7,1,825,45,227000
1332,55,10780,Pave,IR1,Inside,Gtl,CollgCr,5,5,1976,Gable,TA,911,SBrkr,954,0,954,1,3,1,6,0,576,0,132500
1333,67,8877,Pave,Reg,Inside,Mod,Edwards,4,6,1938,Gable,TA,816,SBrkr,816,0,816,1,2,1,3,1,288,0,100000
1334,60,7200,Pave,Reg,Corner,Gtl,IDOTRR,5,6,1938,Gable,TA,803,SBrkr,803,557,1360,1,2,1,6,0,297,65,125500
1335,24,2368,Pave,Reg,Inside,Gtl,BrDale,5,6,1970,Gable,TA,765,SBrkr,765,600,1365,1,3,1,7,0,440,36,125000
1336,80,9650,Pave,Reg,Inside,Gtl,NWAmes,6,5,1977,Gable,Gd,1350,SBrkr,1334,0,1334,2,2,1,6,1,630,16,167900
1337,87,9246,Pave,IR1,Inside,Gtl,NWAmes,5,5,1973,Gable,TA,1656,SBrkr,1656,0,1656,2,4,2,8,0,506,211,135000
1338,153,4118,Pave,IR1,Corner,Mod,OldTown,4,4,1941,Gable,TA,693,FuseA,693,0,693,1,2,1,4,0,0,20,52500
1339,95,13450,Pave,IR1,Corner,Gtl,CollgCr,7,5,2002,Gable,Gd,916,SBrkr,920,941,1861,2,3,1,8,0,492,91,200000
1340,120,9560,Pave,IR1,Corner,Gtl,CollgCr,5,7,1972,Hip,TA,864,SBrkr,864,0,864,1,3,1,5,0,288,0,128500
1341,70,8294,Pave,Reg,Inside,Gtl,NAmes,4,5,1971,Gable,TA,858,SBrkr,872,0,872,1,3,1,5,0,480,0,123000
1342,66,13695,Pave,Reg,Inside,Gtl,SawyerW,6,5,2003,Gable,Gd,1114,SBrkr,1114,0,1114,1,3,1,6,0,576,78,155000
1343,NA,9375,Pave,Reg,Inside,Gtl,CollgCr,8,5,2002,Gable,Gd,1284,SBrkr,1284,885,2169,2,3,1,7,1,647,87,228500
1344,57,7558,Pave,Reg,Inside,Gtl,Crawfor,6,6,1928,Gable,TA,896,SBrkr,1172,741,1913,1,3,1,9,1,342,0,177000
1345,85,11103,Pave,IR1,Corner,Gtl,CollgCr,7,5,2006,Gable,Gd,728,SBrkr,728,728,1456,2,3,1,8,1,440,0,155835
1346,50,6000,Pave,Reg,Inside,Gtl,OldTown,4,4,1920,Hip,TA,960,FuseA,960,0,960,1,2,1,5,0,308,0,108500
1347,NA,20781,Pave,IR2,CulDSac,Gtl,NWAmes,7,7,1968,Hip,TA,1568,SBrkr,2156,0,2156,2,3,1,9,1,508,80,262500
1348,93,15306,Pave,IR1,Corner,Gtl,Timber,8,5,2006,Gable,Ex,1732,SBrkr,1776,0,1776,2,3,1,7,1,712,0,283463
1349,NA,16196,Pave,IR3,Inside,Gtl,SawyerW,7,5,1998,Gable,Gd,1482,SBrkr,1494,0,1494,2,3,1,5,1,514,25,215000
1350,50,5250,Pave,Reg,Inside,Gtl,OldTown,8,5,1872,Gable,TA,684,SBrkr,938,1215,2358,2,4,1,8,0,0,54,122000
1351,91,11643,Pave,Reg,Inside,Gtl,NAmes,5,5,1969,Gable,TA,1248,SBrkr,1338,1296,2634,2,6,2,12,0,968,0,200000
1352,70,9247,Pave,IR1,Inside,Gtl,NAmes,6,6,1962,Gable,TA,858,SBrkr,858,858,1716,1,4,1,8,1,490,84,171000
1353,50,6000,Pave,Reg,Inside,Gtl,BrkSide,6,9,1937,Gable,TA,698,SBrkr,786,390,1176,1,2,1,4,0,624,0,134900
1354,56,14720,Pave,IR1,CulDSac,Gtl,NoRidge,8,5,1995,Hip,Gd,2033,SBrkr,2053,1185,3238,2,4,1,9,1,666,86,410000
1355,NA,10316,Pave,IR1,Inside,Gtl,CollgCr,7,5,2000,Gable,Gd,992,SBrkr,992,873,1865,2,3,1,7,1,839,184,235000
1356,102,10192,Pave,IR1,Inside,Gtl,NWAmes,7,6,1968,Gable,TA,570,SBrkr,1222,698,1920,3,4,1,8,1,487,98,170000
1357,NA,9477,Pave,Reg,Corner,Gtl,NAmes,5,5,1966,Gable,TA,864,SBrkr,892,0,892,1,3,1,5,0,264,0,110000
1358,NA,12537,Pave,IR1,CulDSac,Gtl,NAmes,5,6,1971,Gable,TA,1078,SBrkr,1078,0,1078,1,3,1,6,1,500,0,149900
1359,NA,2117,Pave,Reg,Inside,Gtl,Somerst,6,5,2000,Gable,Gd,756,SBrkr,769,804,1573,2,3,1,5,0,440,32,177500
1360,129,16737,Pave,Reg,FR3,Gtl,NridgHt,9,5,2004,Hip,Ex,1980,SBrkr,1980,0,1980,2,3,1,8,1,770,45,315000
1361,51,9842,Pave,Reg,Inside,Gtl,SWISU,5,6,1921,Gable,TA,612,SBrkr,990,1611,2601,3,4,1,8,0,621,0,189000
1362,124,16158,Pave,IR1,Inside,Mod,StoneBr,7,5,2005,Hip,Ex,1530,SBrkr,1530,0,1530,2,3,1,7,1,430,36,260000
1363,NA,12513,Pave,IR1,FR2,Gtl,NAmes,4,4,1920,Gable,TA,715,SBrkr,1281,457,1738,2,4,1,7,1,368,0,104900
1364,73,8499,Pave,IR1,Inside,Gtl,Gilbert,6,5,2006,Gable,Gd,616,SBrkr,616,796,1412,2,3,1,6,1,432,36,156932
1365,30,3180,Pave,Reg,Inside,Gtl,Somerst,7,5,2005,Gable,Gd,600,SBrkr,520,600,1200,2,2,1,4,0,480,166,144152
1366,NA,7500,Pave,Reg,Inside,Gtl,Somerst,7,5,2000,Gable,Gd,814,SBrkr,814,860,1674,2,3,1,7,0,663,96,216000
1367,68,9179,Pave,IR1,Inside,Gtl,CollgCr,7,5,1999,Gable,Gd,873,SBrkr,882,908,1790,2,3,1,7,0,588,88,193000
1368,41,2665,Pave,Reg,Inside,Gtl,MeadowV,5,6,1977,Gable,TA,757,SBrkr,925,550,1475,2,4,1,6,1,336,26,127000
1369,NA,4435,Pave,Reg,Inside,Gtl,CollgCr,6,5,2003,Gable,Gd,848,SBrkr,848,0,848,1,1,1,4,0,420,0,144000
1370,48,10635,Pave,IR2,FR2,Gtl,CollgCr,8,5,2003,Hip,Gd,1657,SBrkr,1668,0,1668,2,3,1,8,1,502,262,232000
1371,90,5400,Pave,Reg,Corner,Gtl,OldTown,4,6,1920,Gable,TA,840,SBrkr,840,534,1374,1,2,1,6,0,338,0,105000
1372,80,9600,Pave,Reg,Inside,Gtl,NAmes,6,6,1955,Hip,TA,992,SBrkr,1661,0,1661,1,3,1,8,1,377,28,165500
1373,75,9750,Pave,Reg,Corner,Gtl,CollgCr,7,6,1998,Gable,Gd,1108,SBrkr,1108,989,2097,2,3,1,8,1,583,170,274300
1374,NA,11400,Pave,Reg,Inside,Gtl,NoRidge,10,5,2001,Hip,Ex,2633,SBrkr,2633,0,2633,2,2,1,8,2,804,140,466500
1375,85,10625,Pave,Reg,Inside,Gtl,Somerst,7,5,2005,Gable,Gd,1026,SBrkr,1026,932,1958,2,3,1,9,1,936,210,250000
1376,89,10991,Pave,IR1,Inside,Gtl,Timber,8,5,2007,Gable,Gd,1571,SBrkr,1571,0,1571,2,3,1,7,1,722,36,239000
1377,52,6292,Pave,Reg,Inside,Gtl,SWISU,6,5,1930,Gable,Gd,768,SBrkr,790,0,790,1,2,1,4,0,160,141,91000
1378,60,10998,Pave,Reg,Inside,Gtl,Edwards,5,5,1941,Gable,TA,984,SBrkr,984,620,1604,2,3,1,6,0,660,68,117000
1379,21,1953,Pave,Reg,Inside,Gtl,BrDale,6,5,1973,Gable,TA,483,SBrkr,483,504,987,1,2,1,5,0,264,0,83000
1380,73,9735,Pave,Reg,Inside,Gtl,Timber,5,5,2006,Gable,Gd,384,NA,754,640,1394,2,3,1,7,0,400,0,167500
1381,45,8212,Pave,Reg,Inside,Gtl,Edwards,3,3,1914,Gable,TA,864,FuseF,864,0,864,1,2,1,5,0,200,0,58500
1382,NA,12925,Pave,IR1,Corner,Gtl,NAmes,6,7,1970,Gable,TA,1205,SBrkr,2117,0,2117,2,4,1,7,2,550,42,237500
1383,60,7200,Pave,Reg,Corner,Gtl,OldTown,7,7,1920,Hip,Fa,596,SBrkr,998,764,1762,1,4,1,8,0,576,0,157000
1384,NA,25339,Pave,Reg,Inside,Gtl,Sawyer,5,7,1918,Gable,TA,816,SBrkr,1416,0,1416,2,3,1,7,0,576,0,112000
1385,60,9060,Pave,Reg,Inside,Gtl,Edwards,6,5,1939,Gable,TA,560,SBrkr,698,560,1258,1,2,1,6,0,280,0,105000
1386,40,5436,Pave,Reg,Inside,Gtl,IDOTRR,4,8,1922,Gable,TA,796,SBrkr,796,358,1154,1,3,1,7,0,240,96,125500
1387,80,16692,Pave,IR1,Inside,Gtl,NWAmes,7,5,1978,Gable,Gd,1392,SBrkr,1392,1392,2784,3,5,1,12,2,564,112,250000
1388,60,8520,Pave,Reg,Inside,Gtl,OldTown,6,7,1916,Gable,TA,714,SBrkr,1664,862,2526,2,5,1,10,1,216,15,136000
1389,42,14892,Pave,IR1,CulDSac,Gtl,Gilbert,9,5,2006,Gable,Ex,1746,SBrkr,1746,0,1746,2,3,1,7,2,758,39,377500
1390,60,6000,Pave,Reg,Inside,Gtl,BrkSide,6,6,1941,Gable,TA,735,SBrkr,869,349,1218,1,3,1,6,1,440,0,131000
1391,70,9100,Pave,Reg,Inside,Gtl,CollgCr,7,5,2000,Gable,Gd,1525,SBrkr,1525,0,1525,2,3,1,6,0,541,36,235000
1392,65,8944,Pave,Reg,Inside,Gtl,NAmes,5,5,1967,Gable,TA,1584,SBrkr,1584,0,1584,2,4,2,8,0,792,152,124000
1393,68,7838,Pave,Reg,Inside,Gtl,NAmes,5,5,1967,Gable,TA,864,SBrkr,900,0,900,1,3,1,6,1,288,144,123000
1394,60,10800,Pave,Reg,Inside,Gtl,OldTown,6,7,1905,Gable,Fa,482,SBrkr,1221,691,1912,2,3,2,7,1,672,25,163000
1395,53,4045,Pave,Reg,Inside,Gtl,Blmngtn,7,5,2006,Hip,Gd,1356,SBrkr,1500,0,1500,2,2,1,6,1,648,20,246578
1396,88,12665,Pave,IR1,Inside,Gtl,Timber,8,5,2005,Hip,Gd,1094,SBrkr,1133,1349,2482,2,4,1,9,1,642,39,281213
1397,NA,57200,Pave,IR1,Inside,Sev,Timber,5,5,1948,Gable,TA,747,SBrkr,1687,0,1687,1,3,1,7,2,572,0,160000
1398,51,6120,Pave,Reg,Inside,Gtl,BrkSide,5,8,1920,Gable,TA,939,SBrkr,939,574,1513,1,4,1,8,0,180,0,137500
1399,60,7200,Pave,Reg,Inside,Gtl,NAmes,5,4,1950,Gable,TA,1208,FuseA,1136,768,1904,1,3,1,7,0,240,0,138000
1400,51,6171,Pave,Reg,Inside,Gtl,SWISU,6,6,1925,Gable,TA,976,SBrkr,1160,448,1608,2,3,1,7,1,216,16,137450
1401,50,6000,Pave,Reg,Corner,Gtl,BrkSide,6,7,1929,Gable,TA,862,SBrkr,950,208,1158,1,3,1,5,1,208,0,120000
1402,62,7415,Pave,IR1,Inside,Gtl,Gilbert,6,5,2004,Gable,TA,839,SBrkr,864,729,1593,2,3,1,8,1,398,75,193000
1403,64,6762,Pave,Reg,Inside,Gtl,CollgCr,7,5,2006,Gable,Gd,1286,SBrkr,1294,0,1294,2,2,1,6,1,662,55,193879
1404,49,15256,Pave,IR1,CulDSac,Gtl,Somerst,8,5,2007,Gable,Gd,1485,SBrkr,1464,0,1464,2,3,1,6,0,754,160,282922
1405,60,10410,Pave,Reg,Corner,Gtl,OldTown,3,4,1915,Gable,TA,672,SBrkr,694,520,1214,1,3,1,6,0,936,0,105000
1406,44,3842,Pave,IR1,Inside,Mod,Crawfor,8,5,2004,Hip,Ex,1594,SBrkr,1646,0,1646,2,2,1,5,1,482,53,275000
1407,70,8445,Pave,Reg,Corner,Gtl,CollgCr,5,7,1972,Gable,Gd,768,SBrkr,768,0,768,1,2,1,5,0,396,0,133000
1408,NA,8780,Pave,IR1,Corner,Gtl,Mitchel,5,5,1985,Gable,TA,833,SBrkr,833,0,833,1,3,1,5,0,0,0,112000
1409,60,7740,Pave,Reg,Inside,Gtl,OldTown,4,7,1910,Gable,Fa,622,SBrkr,741,622,1363,1,3,1,6,0,528,0,125500
1410,46,20544,Pave,IR1,CulDSac,Gtl,NWAmes,7,6,1986,Gable,Gd,791,SBrkr,1236,857,2093,2,3,1,7,1,542,63,215000
1411,79,12420,Pave,Reg,Inside,Gtl,CollgCr,7,5,2001,Gable,Gd,944,SBrkr,944,896,1840,2,3,1,6,0,622,45,230000
1412,80,9600,Pave,Reg,Inside,Gtl,NAmes,6,8,1950,Gable,TA,856,SBrkr,1112,556,1668,1,3,1,6,0,271,0,140000
1413,60,7200,Pave,Reg,Inside,Gtl,NAmes,4,5,1949,Gable,NA,0,FuseF,1040,0,1040,2,2,2,6,0,420,0,90000
1414,88,10994,Pave,IR1,Corner,Gtl,SawyerW,8,5,2005,Gable,Gd,1844,SBrkr,1844,0,1844,2,2,1,7,1,620,44,257000
1415,64,13053,Pave,Reg,Inside,Gtl,BrkSide,6,7,1923,Gambrel,TA,833,SBrkr,1053,795,1848,1,4,1,8,1,370,0,207000
1416,51,3635,Pave,Reg,Inside,Gtl,Blmngtn,7,5,2007,Hip,Gd,1386,SBrkr,1569,0,1569,2,1,1,7,1,660,20,175900
1417,60,11340,Pave,Reg,Inside,Gtl,OldTown,4,6,1885,Gable,TA,777,SBrkr,1246,1044,2290,2,4,2,11,0,560,0,122500
